,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs
7088,6378550771749751015,1237665548349014044,205.386558417201,25.3121058708159,17.3239765167236,16.5532550811768,16.289800643920902,16.1319847106934,16.042160034179698,17.3565578460693,17.708904266357397,GALAXY
7093,6378550798593295895,1237665549424066664,208.79909080097,25.4880251925529,18.4228248596191,17.1949806213379,16.665412902832,16.3953952789307,16.2649726867676,19.4912929534912,19.673448562622102,GALAXY
7094,6374856422344103011,1237665126933201013,184.604520000394,33.8510397793662,19.7712440490723,19.6638278961182,20.0088520050049,20.2894077301025,20.402515411377,19.514080047607397,19.284959793090803,STAR
7096,6374856414827905819,1237665127469547657,183.22278974695098,34.2312582431887,18.2282466888428,17.283561706543,16.8268070220947,16.492599487304698,16.304925918579098,18.9668807983398,19.286052703857397,GALAXY
7099,6374680557391971483,1237664819290112073,190.50331117399503,37.659204200480396,20.0428867340088,19.9397220611572,19.9201812744141,19.629243850708,19.6165657043457,21.6791553497314,22.20583152771,QSO
7100,6374680558465714747,1237664819826655303,189.737185437449,38.090289103505796,16.3499240875244,15.442481994628901,15.152339935302699,14.9970798492432,14.8875999450684,16.635404586792,17.1026229858398,GALAXY
7102,6374891630338507431,1237665330927501457,188.80219753321398,33.018131432065395,20.068162918090803,19.9285659790039,19.5384559631348,19.215461730957,18.7103271484375,20.5223236083984,20.9926986694336,QSO
7103,6378621201697214507,1237667323263713440,202.23141451179902,26.5339058191256,19.7123775482178,18.391427993774396,17.6679058074951,17.2607154846191,17.0376567840576,20.8189487457275,21.651025772094698,GALAXY
7106,6379289700471932885,1237665442595012710,209.22889538033698,28.2967539176247,19.048772811889602,17.8902702331543,17.5406665802002,17.249332427978498,17.174690246582,19.5834903717041,19.9609527587891,GALAXY
7113,6374891632485992983,1237665329857167473,197.832243207306,31.47998765616,19.023796081543,17.6303691864014,16.960889816284197,16.6088943481445,16.3704223632813,20.3596019744873,20.2977390289307,GALAXY
7114,6374891634633476313,1237665329856446585,195.98758494343602,31.6130760796981,18.7346820831299,17.6312294006348,17.3185520172119,17.135845184326197,16.9416580200195,19.689039230346697,20.190341949462898,GALAXY
7115,6374891644297154120,1237665225698836696,195.74059804496602,31.060350652392103,19.4781227111816,18.116657257080103,17.3614349365234,16.9273414611816,16.6328239440918,21.0099086761475,21.749448776245103,GALAXY
7116,6374891644297152435,1237665430237544549,195.783361156099,30.690626700057503,19.7982959747314,18.4315567016602,17.3933601379395,16.927677154540998,16.6013011932373,20.4393634796143,20.3570461273193,GALAXY
7117,6374891597052511235,1237665025982005377,193.893939956517,35.5005109514582,20.360486984252898,20.2718448638916,20.6971530914307,20.9657096862793,21.2147903442383,20.1221714019775,20.2367153167725,STAR
7120,6374715734247868922,1237662225682202778,197.214093974757,39.7998395756762,18.9409027099609,17.8116283416748,17.341968536377,17.079833984375,16.9592971801758,19.509418487548803,19.8297004699707,GALAXY
7121,6374856424491586581,1237665023830524006,182.755652687469,34.0741573504809,18.953426361084002,18.0894832611084,17.8324699401855,17.658832550048803,17.5487766265869,19.666618347168,20.2634811401367,GALAXY
7122,6374856424491584846,1237665126932349052,182.363421334166,33.7532477932457,19.143856048584002,17.7582569122314,17.258155822753903,16.9714221954346,16.8312873840332,19.927700042724602,20.3524284362793,GALAXY
7123,6374891628191023878,1237665330928484501,191.549359124248,32.8498477736671,19.9708976745605,19.575025558471697,19.5186042785645,18.6149082183838,17.829158782959002,19.815599441528303,19.622848510742198,STAR
7124,6374891637854700933,1237665329855070326,192.271560688236,31.8988532634659,18.6560916900635,17.5799179077148,17.111026763915998,16.7859516143799,16.6661701202393,19.4122562408447,20.1369094848633,GALAXY
7125,6374645371946141052,1237664817675436162,178.962266879808,36.3863982807609,19.085557937622102,17.77516746521,17.0085163116455,16.6105041503906,16.3547382354736,20.1773319244385,20.9153423309326,GALAXY
7126,6379289694029480206,1237665443131490345,208.333527416995,28.961500295978,18.7763633728027,17.8561115264893,17.5669040679932,17.367530822753903,17.2535152435303,19.393997192382802,19.700458526611303,GALAXY
7130,6378621168411217547,1237667323262468376,198.958284109958,26.848075332832103,20.8267421722412,20.3822059631348,20.3365631103516,20.257915496826197,20.0157470703125,20.2734394073486,21.3597106933594,QSO
7131,6378621168411216887,1237667442976489562,198.875340368443,26.6881608555408,19.203073501586896,18.0254726409912,17.5232944488525,17.2338619232178,17.011917114257802,20.0534706115723,20.235397338867198,GALAXY
7132,6378621169484958129,1237667321651658988,198.325710570819,25.6874079113641,18.3559665679932,17.328241348266598,17.0612487792969,16.8788452148438,16.783863067627,19.1143474578857,19.7347087860107,GALAXY
7134,6378550788929619452,1237665548349997200,207.889021081132,24.8346803248887,18.829524993896502,17.6453647613525,17.210271835327102,16.9227619171143,16.7495441436768,19.568889617919897,20.8179779052734,GALAXY
7135,6378550788929622550,1237665548886671475,207.537809979354,25.3580605839778,18.938648223877,17.948299407959002,17.609619140625,17.3257637023926,17.2284259796143,19.8296852111816,19.925874710083,GALAXY
7136,6374891647518379094,1237665328781656255,193.11622597247398,31.0947446565668,19.133859634399396,18.043283462524396,17.5945110321045,17.326114654540998,17.1394329071045,19.8509788513184,20.1125583648682,GALAXY
7137,6374891626043540805,1237665330929205406,193.507802751899,32.778169537158,19.6497573852539,19.2726001739502,18.4191913604736,18.139568328857397,17.8601169586182,19.9890155792236,21.0778789520264,GALAXY
7138,6378550778192202127,1237665532245770521,206.72817109314602,26.122107628480602,19.9493103027344,18.3179683685303,17.5156955718994,17.016380310058597,16.6537380218506,21.6886901855469,21.7031593322754,GALAXY
7139,6378550778192200031,1237665531709161590,207.165119584042,25.608603217000603,19.306106567382802,17.9397029876709,17.374761581420902,17.0529747009277,16.8329734802246,20.5511741638184,20.670730590820302,GALAXY
7140,6378550788929623084,1237665548886605954,207.344968546972,25.4582282194136,19.7800464630127,18.584051132202102,17.7765884399414,17.3130950927734,17.0614929199219,20.903577804565398,20.7486267089844,GALAXY
7141,6379324859074216001,1237665330934120636,206.48801431276402,31.2340304921194,19.8558578491211,18.5755596160889,17.857837677002,17.4819068908691,17.2427444458008,20.1370601654053,21.5944499969482,GALAXY
7142,6379324848336801644,1237665128015134829,207.07378170126998,32.5883471797881,19.4492683410645,18.3911437988281,17.7233352661133,17.3678016662598,17.097702026367198,20.4906997680664,20.524967193603498,GALAXY
7143,6379324838673124966,1237665129088876583,207.274845308821,33.4671466155105,17.5777740478516,16.372249603271502,15.989133834838901,15.712365150451697,15.607897758483901,18.038644790649396,18.4673347473145,GALAXY
7144,6379324848336800530,1237665024376504458,207.552810663295,32.4004196878905,19.2149868011475,17.819688796997102,17.1376934051514,16.716331481933597,16.4290256500244,20.7795944213867,21.3333854675293,GALAXY
7146,6378761958512920066,1237661950259298510,196.04002578233897,12.5061832784375,19.7724914550781,18.4093456268311,17.6909065246582,17.266048431396502,16.9847717285156,21.3948764801025,21.672910690307603,GALAXY
7148,6379324921351245204,1237665428631388249,207.178684744192,27.945569493397603,17.6916198730469,17.3652191162109,16.345272064209002,16.1212272644043,15.550890922546401,20.4284286499023,20.8673343658447,GALAXY
7149,6379324886991508197,1237665443131162872,207.44361805903802,29.0233406490213,19.685968399047898,18.214900970459002,17.661075592040998,17.3759765625,17.1900749206543,20.1273345947266,20.607292175293,GALAXY
7150,6379324846189315861,1237665025983905913,199.25207093371898,34.844179890864,19.4961013793945,18.0539512634277,17.4571170806885,17.1076946258545,16.9191818237305,20.543613433837898,20.6759757995605,GALAXY
7151,6379289727315482742,1237665442057552073,207.64909851988497,28.1495909765731,16.3938617706299,14.8249731063843,14.198513984680199,13.8536977767944,13.604519844055199,16.5789470672607,17.106071472168,GALAXY
7152,6378550799667039226,1237665548350193803,208.346231472436,24.867795441558105,19.101392745971697,17.7110004425049,16.7963733673096,16.3888721466064,16.0975208282471,20.2527847290039,21.0193824768066,GALAXY
7154,6374715724584192160,1237661965823246443,196.281456484957,40.7555379515905,19.374530792236303,18.6189575195313,18.445203781127898,18.2737407684326,18.181011199951197,19.9756126403809,20.148145675659197,GALAXY
7156,6374680548802039729,1237662224068378760,187.524408357509,39.3034465053501,19.7298545837402,18.935832977294897,18.4400882720947,18.1379890441895,18.014820098877,20.3814735412598,21.1106185913086,GALAXY
7157,6378761947775502978,1237661817635078282,195.042312123516,12.856116706441,19.1810684204102,18.1421718597412,17.744827270507802,17.4537372589111,17.3133411407471,19.7450275421143,20.1432113647461,GALAXY
7160,6374715737469093640,1237662225681023073,193.70001139962798,40.1904767819871,18.4891948699951,17.5188121795654,17.255348205566403,17.0666408538818,16.9831562042236,19.2115421295166,19.334293365478498,GALAXY
7161,6374680561686939628,1237664819825344637,185.857801708739,38.1551168619959,20.097080230712898,19.9630012512207,20.0484580993652,19.845872879028303,20.0434894561768,21.462106704711896,22.6605930328369,QSO
7162,6378761958512919434,1237661817098403964,195.52306609453998,12.3509528947347,19.875835418701197,18.3227138519287,17.4818630218506,17.101434707641598,16.8442764282227,20.424877166748,20.8798599243164,GALAXY
7163,6374856428786549513,1237665331460440149,178.059283619786,33.3497380403755,19.9724731445313,19.6551666259766,19.6705303192139,19.5567092895508,19.440559387207,20.6056137084961,21.9447708129883,QSO
7165,6374856439523967816,1237665330386960512,178.823844529184,32.417212231932,18.17506980896,17.0620746612549,16.683057785034197,16.443912506103498,16.326705932617198,18.9675025939941,19.6480503082275,GALAXY
7174,6374680557391973519,1237664819827245209,191.29029973636798,38.0210929277226,20.800125122070302,18.7204532623291,17.5857429504395,17.1021022796631,16.7881565093994,21.4727764129639,21.4813404083252,GALAXY
7175,6374680557391973477,1237664819827179640,191.105306291874,38.0175820363106,18.078439712524396,17.1332931518555,16.7989196777344,16.5960483551025,16.5085182189941,18.7258358001709,18.8575134277344,GALAXY
7176,6374715712773030960,1237662193994236056,198.99870253851898,41.1465111395865,18.601144790649396,17.385816574096697,16.8663291931152,16.539936065673803,16.350023269653303,19.4012508392334,19.9445686340332,GALAXY
7177,6378656331308468927,1237661951334088913,198.561686253716,13.2548025895151,20.411207199096697,20.1154384613037,20.0962963104248,20.3881244659424,20.0444431304932,20.009380340576197,21.1570796966553,QSO
7178,6378656329160984955,1237662525771874436,199.197514857324,14.7527199678076,19.580852508544897,18.391925811767603,17.7975578308105,17.4104976654053,17.1610527038574,20.260290145874,20.3069820404053,GALAXY
7179,6378761966029114030,1237661951333630270,197.48923446160302,13.3875819992777,19.3667850494385,18.011438369751,17.5894470214844,17.3820934295654,17.2327861785889,19.933580398559602,20.158203125,GALAXY
7180,6374715715994257511,1237662194529927250,195.44019911283698,41.8470762263946,18.778018951415998,17.7509593963623,17.3358592987061,17.0713958740234,16.904249191284197,19.2418327331543,19.755062103271502,GALAXY
7181,6378761944554278298,1237664291543842913,196.328097460459,15.5372630419416,19.3015193939209,18.0750503540039,17.4731140136719,17.1266937255859,16.9253902435303,19.4680118560791,20.8024463653564,GALAXY
7183,6378761943480533708,1237662526844633187,196.92210014171698,15.6484706582301,19.218557357788104,17.9523143768311,17.3708610534668,17.0302333831787,16.8221645355225,20.5474033355713,21.106149673461896,GALAXY
7185,6374715715994257832,1237662194529665228,194.677731854169,41.9165011176751,19.2337207794189,18.069143295288104,17.61745262146,17.3344097137451,17.134944915771502,20.415452957153303,20.826435089111303,GALAXY
7186,6378761956365439029,1237664290470297828,196.789181203997,14.6705905105759,19.492748260498,17.9811935424805,17.611150741577102,17.3573169708252,17.217849731445302,19.824592590332,19.9317646026611,GALAXY
7188,6378761954217952173,1237662526844960893,197.70668535176603,15.5995327805526,19.7138996124268,18.1609268188477,17.2059669494629,16.7438373565674,16.4510612487793,20.1962451934814,21.650053024292003,GALAXY
7189,6374680538064623349,1237662225679122518,187.944925667966,40.4046039210137,19.2585716247559,18.136394500732397,17.694221496582,17.4348297119141,17.289966583252,20.280330657959002,21.067029953002898,GALAXY
7193,6374891627117284024,1237665331465683021,192.34527278415402,33.210576207041505,19.196138381958,18.141710281372102,17.5644207000732,17.191480636596697,16.9765968322754,20.4303798675537,20.472589492797898,GALAXY
7196,6482758078267663649,1237661966360838379,198.595733157333,40.8763162934812,21.2795124053955,19.728830337524396,18.1665134429932,17.6664657592773,17.248760223388697,22.427566528320302,22.850488662719698,GALAXY
7198,6378761945628018069,1237662524696756309,195.85803882765,14.0902285444935,20.0247821807861,19.580005645752,19.9566612243652,20.1770973205566,20.1621494293213,20.3298721313477,20.8449554443359,STAR
7199,6379324831156930515,1237664852030652527,207.46652596515702,34.3066626140743,19.2674522399902,18.097703933715803,17.451488494873,17.0767917633057,16.863941192627,19.9739894866943,19.9962425231934,GALAXY
7200,6379324831156930812,1237664852030521508,207.127704564659,34.3815533243544,19.831609725952102,18.297519683837898,17.439996719360398,17.005569458007802,16.6921482086182,20.5318069458008,20.7269458770752,GALAXY
7201,6374715718141740674,1237662194529009802,192.719862165282,42.0492110648296,19.7487812042236,18.5532073974609,17.6487789154053,17.1900310516357,16.9308452606201,20.513708114624,21.6291198730469,GALAXY
7202,6374680513368560152,1237662193991221298,189.78446317486697,41.873643314477604,18.245042800903303,16.9705715179443,16.4169006347656,16.067825317382802,15.8394269943237,19.0222187042236,19.5777053833008,GALAXY
7203,6374715734247869924,1237662225682137448,197.091798509324,39.958179035110604,21.287130355835,20.864759445190398,20.8321933746338,20.611646652221697,20.421989440918,21.351703643798803,22.7439670562744,QSO
7205,6374715715994257035,1237661966896529534,195.06292882445302,41.779219422408204,20.2943840026855,19.807937622070302,19.513835906982397,19.4318580627441,19.18532371521,21.228874206543,22.540725708007802,QSO
7212,6374715717067999894,1237662194529206386,193.345405705811,42.077187459072206,20.064401626586896,19.6570682525635,19.465036392211896,19.3934001922607,19.1448287963867,20.5454177856445,21.3503398895264,QSO
7216,2490492930464166767,1237661966358086106,190.181955834068,41.7383639252258,22.0758209228516,21.4397010803223,20.4917621612549,19.7110214233398,19.4746990203857,22.3374671936035,23.972093582153303,GALAXY
7265,3191717466395903211,1237667442438242796,195.29113166248902,26.6882670807041,22.5518646240234,21.2568416595459,21.473157882690398,21.492698669433604,21.6807518005371,23.576126098632802,23.4153270721436,STAR
7292,6378621218877081001,1237667733978153270,200.09483572528998,20.750578395979304,20.3973636627197,19.9786968231201,19.8748741149902,19.9002628326416,19.760328292846697,22.5759258270264,21.820787429809602,QSO
7347,6378621138346443972,1237667783911800914,193.154280758051,23.239391720655604,20.744234085083,20.1540622711182,19.8579216003418,19.7032737731934,19.359144210815398,21.485082626342802,22.262718200683604,QSO
7366,6374856499653509388,1237667321646547153,185.323268867319,26.3141892367419,21.5112037658691,21.1084938049316,20.9537525177002,20.8258590698242,20.5251026153564,20.7612361907959,21.7831249237061,QSO
7369,6378867472974484338,1237667446727835822,179.96988283049703,24.4163522056964,22.346624374389602,19.090377807617198,17.732868194580103,17.2223262786865,16.8722648620605,22.739725112915,21.641281127929698,GALAXY
7390,6378621158747541658,1237667441902289162,197.649201202682,25.9032698709706,20.995319366455103,20.2914142608643,19.920009613037102,19.5450439453125,19.1924095153809,21.635999679565398,22.209842681884798,QSO
7393,6379324921351246685,1237665442057355497,207.103479623562,28.189205401047897,21.309991836547898,20.5290546417236,20.3849849700928,20.1393871307373,19.6766757965088,20.7846412658691,21.720584869384798,QSO
7396,6378726729043675474,1237667781224562975,186.077623585397,21.2963404115383,21.5881690979004,20.774761199951197,20.7737598419189,20.7878570556641,20.3129863739014,21.941785812377898,22.063117980957,QSO
7401,6374821309912713039,1237667323790819481,177.17618149116902,27.733474076715,20.3575172424316,20.180984497070302,19.8021602630615,19.814121246337898,19.776409149169897,19.9539794921875,21.5560150146484,QSO
7410,6374821306691487622,1237667323790491817,176.268853144149,27.7446383064102,20.7019882202148,20.0956211090088,20.1002178192139,19.708204269409197,19.4692783355713,20.7719459533691,22.097091674804698,QSO
7424,2541615823109237260,1237665442590294181,197.045889275586,29.940400214565898,21.5751686096191,21.0622253417969,20.7155437469482,20.7322769165039,20.9321002960205,23.970531463623,24.3013725280762,QSO
7428,3054181755699340873,1237665429163868909,195.946211459628,29.800045316886802,23.8857307434082,21.7018985748291,20.1439609527588,19.339586257934602,19.092830657959002,23.3868770599365,23.8578147888184,GALAXY
7431,6378867486933123536,1237667917028458699,178.817710574416,20.952220726716,20.846082687377898,20.558612823486303,20.338336944580103,20.0206699371338,19.8210048675537,21.562852859497102,21.5538845062256,QSO
7433,6378867486933124405,1237667781221613761,178.80379506184602,21.184334669553397,20.385198593139602,19.955862045288104,19.9142627716064,19.605991363525398,19.3903732299805,20.8114337921143,21.6729679107666,QSO
7437,6379324885917765717,1237665329857495140,198.836393409167,31.4288565217601,20.6353702545166,19.1574325561523,17.7984580993652,17.2596302032471,16.9660530090332,21.957298278808604,22.085523605346697,GALAXY
7438,6378867486933125659,1237667733969764628,179.587051425871,21.468776926837197,20.968576431274396,20.2756729125977,20.357666015625,20.457262039184602,20.074651718139602,21.0418586730957,21.6604843139648,QSO
7443,6374891622822317515,1237665227846779249,197.16345823644298,32.665322551119,21.965515136718803,21.3782558441162,20.1577587127686,19.354892730712898,19.0452842712402,22.7607479095459,22.624280929565398,QSO
7446,3054181755699340873,1237665429163868909,195.946211459628,29.800045316886802,23.8857307434082,21.7018985748291,20.1439609527588,19.339586257934602,19.092830657959002,23.3868770599365,23.8578147888184,GALAXY
7454,3045843059514300566,1237665126936805683,194.58327937057598,33.414101031227005,21.713567733764602,20.8938274383545,20.911018371582,20.863756179809602,20.3971099853516,22.1576080322266,23.052564620971697,QSO
7455,3045843059514300019,1237665126937002416,195.01940021755902,33.4989308266743,25.182710647582997,21.959829330444304,20.71826171875,19.8424301147461,19.1913757324219,22.4140434265137,24.41233253479,GALAXY
7463,3150762857083185613,1237665442591736118,200.675882516187,29.6385968632439,21.3814373016357,21.0549850463867,20.111253738403303,19.4015827178955,19.197265625,22.450382232666,23.797266006469698,GALAXY
7464,6379324893433956440,1237665443128868932,201.44415817716998,29.9039479970767,17.619314193725604,15.6232004165649,14.7122707366943,14.268218040466301,13.964489936828599,20.8870735168457,21.6554222106934,GALAXY
7482,6374680541285843132,1237662224603938972,183.684530587882,39.714534756846795,21.1878547668457,20.4271259307861,20.5743045806885,20.2506198883057,20.036714553833,20.1845016479492,21.900606155395497,QSO
7484,6379324891286471697,1237665442592587916,203.001931282013,29.3207954802117,20.4093017578125,19.6182327270508,18.7956714630127,18.371812820434602,18.0595474243164,21.244083404540998,21.8813304901123,GALAXY
7495,6379324882696538710,1237665226238263383,202.450131856843,30.8464155145189,20.0911693572998,19.8597297668457,19.8998184204102,19.8438739776611,19.7398319244385,21.067684173584002,21.4528751373291,QSO
7510,3129511496341524568,1237665226239312655,205.28040730373698,30.380277046153303,24.880479812622102,22.3419456481934,20.6022930145264,19.525691986084002,18.942209243774396,22.161865234375,23.2518424987793,GALAXY
7519,3150903594772868938,1237665329861427418,209.11353165450802,29.8715713285581,21.927448272705103,21.0754222869873,20.871919631958,20.8397102355957,20.5917644500732,22.366991043090803,23.317626953125,QSO
7520,3150903594772864582,1237665329324294413,208.332940731746,29.5392366100736,21.841363906860398,21.0912456512451,20.7632007598877,20.506555557251,20.254571914672898,22.096389770507802,23.690143585205103,QSO
7554,3150411013362291577,1237667252941685215,183.975305843023,29.133400790952397,23.7041969299316,21.6692714691162,21.500024795532198,21.550613403320302,21.0544967651367,22.9410419464111,23.5786476135254,GALAXY
7578,6374856450261388379,1237667255623811117,178.097100827778,30.964588784580304,22.8391380310059,20.942857742309602,20.765081405639602,20.709379196167,20.5434608459473,20.571058273315398,20.9267559051514,QSO
7590,2489296661813133954,1237667252942144036,185.23078995320702,29.1308870640497,22.7768402099609,22.0849494934082,20.701707839965803,20.2420043945313,19.787305831909197,24.0835857391357,23.794900894165,GALAXY
7606,3083806996998133028,1237667322723631793,194.00054971294603,26.8997931837492,23.558668136596697,21.2265739440918,19.7578372955322,18.8809776306152,18.4741477966309,24.3775634765625,25.9471054077148,GALAXY
7622,6374821298101554689,1237667254549348446,176.17361631435398,30.0367729422256,20.4864330291748,20.1460456848145,19.868257522583,19.5765419006348,19.5946197509766,20.8165531158447,21.8882160186768,QSO
7637,6374856474957450793,1237667321644515555,180.20480065929797,26.2629239400738,21.8713321685791,19.6650924682617,18.175704956054698,17.6411418914795,17.239818572998,21.376939773559602,21.8286399841309,GALAXY
7646,6374856451335128202,1237667212137726204,178.871867662039,30.4688576121358,21.39870262146,21.0320510864258,20.9826068878174,20.8660049438477,20.2924785614014,22.4284515380859,22.0797100067139,QSO
7650,6378726687167745039,1237667911666106589,182.79507822393902,25.1718566446969,21.2544937133789,20.7878723144531,20.6349124908447,20.4655265808105,20.3145771026611,21.827922821044897,22.2765731811523,QSO
7662,3188163844613604826,1237665549960282714,207.34365465961497,26.1685626931972,26.6345138549805,21.040752410888697,19.222690582275398,18.5943660736084,18.1792297363281,23.880863189697298,24.3677101135254,GALAXY
7678,3150868410199447072,1237665442593112307,204.250573538197,29.1828499960844,21.872146606445302,21.531909942627,20.3066711425781,19.537467956543,19.2911434173584,22.809528350830103,23.604993820190398,GALAXY
7695,6378550770676009269,1237665532245639491,206.39436787542,26.115157322528,21.5041198730469,20.831365585327102,20.3693599700928,20.2320461273193,19.985393524169897,22.3287506103516,21.9302062988281,QSO
7712,3156040512896506794,1237667782834127233,183.419670684291,22.5772106749132,22.9969367980957,21.3965072631836,20.233081817627,19.476995468139602,19.064884185790998,22.3018093109131,22.8307399749756,GALAXY
7718,6378726769845863346,1237667781763268724,190.54237949640302,21.604104797444002,20.6332702636719,20.156175613403303,20.0717544555664,20.1085605621338,19.7715702056885,21.701452255249,21.7990417480469,QSO
7736,3060620495791606862,1237667324337062256,201.25021272160402,27.498661089895897,23.191234588623,22.5054206848145,20.700603485107397,19.5663051605225,19.0218410491943,23.4301414489746,25.1313419342041,GALAXY
7744,3061500105093818910,1237668299276878407,182.716595061729,21.013990202371897,22.509719848632802,21.1871070861816,19.865736007690398,18.969841003418,18.3196792602539,22.3181076049805,23.4890079498291,QSO
7748,6378621185591083584,1237667733977104686,197.469782653981,20.990716784200497,21.0511531829834,20.2675151824951,19.9001426696777,19.7333354949951,19.394300460815398,21.665412902832,22.091434478759798,QSO
7754,6378621149083866906,1237667322187744239,196.49679933521,26.3687734932087,22.007024765014602,21.4425029754639,20.6729736328125,19.989068984985398,19.7574405670166,22.7530136108398,22.7600917816162,QSO
7776,6378867494449319049,1237667447802429580,182.033992225102,25.245615918681803,23.1288566589355,19.622272491455103,17.9249038696289,17.279399871826197,17.0323352813721,21.519666671752898,21.873300552368196,GALAXY
7777,6378867494449319049,1237667447802429580,182.033992225102,25.245615918681803,23.1288566589355,19.622272491455103,17.9249038696289,17.279399871826197,17.0323352813721,21.519666671752898,21.873300552368196,GALAXY
7801,6378656353857046589,1237668297138766093,205.22146528475702,18.131626032778602,21.5863018035889,21.2009582519531,20.9437637329102,20.9136581420898,20.5192756652832,20.586168289184602,21.6815910339355,QSO
7835,6378761943480533572,1237662526844633294,196.913964790641,15.6076279152904,21.9713020324707,20.9847393035889,20.8946380615234,20.4674758911133,20.1156444549561,20.1175212860107,21.6427707672119,QSO
7852,6378867518071638226,1237668297665675454,181.28273945749802,19.603142911865397,20.603590011596697,20.124897003173803,20.1093845367432,20.1871643066406,20.0145053863525,20.6353912353516,21.4481525421143,QSO
7858,3061570473837994131,1237668494710407577,181.38477153028998,16.8154075124899,22.556509017944304,21.548828125,20.602954864502,19.748010635376,19.6288108825684,21.833398818969698,23.832836151123,GALAXY
7863,6378621152305089211,1237667736660410508,195.13617700030102,23.3521928125762,20.4459285736084,19.9870872497559,19.6479339599609,19.4438400268555,19.120153427124,21.586378097534197,22.037837982177702,QSO
7867,3058755724070883512,1237668496858218982,182.210476377809,18.4519024826165,22.695165634155302,21.5731315612793,20.093698501586896,19.3083782196045,19.1109600067139,23.442497253418,23.771165847778303,GALAXY
7875,6378761943480533572,1237662526844633294,196.913964790641,15.6076279152904,21.9713020324707,20.9847393035889,20.8946380615234,20.4674758911133,20.1156444549561,20.1175212860107,21.6427707672119,QSO
7877,6378761957439180383,1237662524160213044,196.60795361386602,13.5636704250769,15.857336997985803,15.638477325439501,16.0803375244141,16.3065319061279,16.5338134765625,16.0097808837891,16.1246204376221,STAR
7921,6374715713846773559,1237661966897512629,198.08844189286597,41.4411572146794,20.943866729736303,20.595302581787102,20.4208965301514,20.307514190673803,20.1814556121826,21.158916473388697,22.3106517791748,QSO
7926,6374715726731677519,1237662193455792361,194.214519187861,41.2646288317979,21.0576324462891,20.5698928833008,20.6189785003662,20.423978805542,20.091983795165998,20.931814193725604,21.482816696167003,QSO
7936,6374680553097006455,1237662224603808202,183.294093264616,39.6472017067334,22.372093200683604,21.2910556793213,20.0793285369873,19.318637847900398,18.8547611236572,22.521072387695302,22.225572586059602,GALAXY
7949,6378621180222375412,1237667912746532967,199.64562218206,25.254315511235298,19.4288578033447,18.1496143341064,17.4839572906494,17.1412944793701,16.8673801422119,20.2274494171143,20.3012657165527,GALAXY
7950,6378621192033535048,1237667911672922225,199.918375053881,24.3142408335177,18.9233493804932,17.994802474975604,17.6284809112549,17.377948760986303,17.3283252716064,19.3408584594727,19.6677494049072,GALAXY
7964,6378621169484956788,1237667912746008709,198.38251125571898,25.401350321486103,18.8917598724365,17.8693771362305,17.531070709228498,17.2931804656982,17.2428283691406,19.6282234191895,19.857421875,GALAXY
7975,6378621150157605267,1237667447808065874,196.303387927049,24.9436141901999,19.203634262085,18.165246963501,17.7932739257813,17.5780391693115,17.352516174316403,19.420085906982397,19.646709442138697,GALAXY
7978,6378621182369858896,1237667910598525049,198.247477737987,23.6000786611373,19.361850738525398,18.2323226928711,17.6377544403076,17.283805847168,17.0487976074219,19.7210998535156,19.821132659912102,GALAXY
7987,6378726755887219899,1237667447806296206,191.838011877352,25.0938929205698,18.906703948974602,17.8191032409668,17.283128738403303,16.944898605346697,16.70627784729,20.145658493042,20.7093524932861,GALAXY
7988,6378726745149801920,1237667912206123169,190.687290909741,25.418985233934304,18.0921230316162,16.9362926483154,16.5276851654053,16.3267650604248,16.2249736785889,18.103406906127898,18.4946575164795,GALAXY
7993,6378726723674964062,1237667911668596816,189.038196114626,25.1458347810333,19.256149291992198,17.9741096496582,17.5837821960449,17.3508930206299,17.1288566589355,19.4019565582275,19.697612762451197,GALAXY
8001,3125043081086244265,1237664853103411917,204.96812738867297,35.629728193279796,21.4465942382813,20.8210201263428,20.3040790557861,19.292184829711896,19.241268157959002,21.3411808013916,23.948297500610398,GALAXY
8002,3125043081086244805,1237664853103477024,205.225360707434,35.6805654908124,21.1953353881836,20.7475337982178,20.7542991638184,20.7486476898193,20.587955474853498,20.947463989257802,22.4497909545898,QSO
8005,6378726705421355538,1237667446193258589,185.648544958247,24.085563543032602,17.074264526367198,16.1914844512939,15.813214302063,15.6167411804199,15.451795578002901,18.3905925750732,18.762958526611303,GALAXY
8008,6378726730117418191,1237667916494274698,185.41229844904998,20.6765742960002,18.957443237304698,17.9799270629883,17.5568733215332,17.257266998290998,17.1251659393311,19.4197406768799,20.0697116851807,GALAXY
8009,6374856494284801995,1237667912740241586,183.762343898153,25.8689269836916,19.879962921142603,18.5789699554443,17.781703948974602,17.3906211853027,17.141675949096697,20.044866561889602,20.9428615570068,GALAXY
8010,6379324845115574742,1237665025984299567,200.234204800707,34.699264279003,22.6892910003662,21.7166061401367,21.4654483795166,21.333421707153303,20.967809677124,22.7006187438965,22.213163375854503,GALAXY
8012,6374856487842352564,1237667448876499048,182.87463548896702,26.2103089929705,19.4585933685303,18.1894359588623,17.5494403839111,17.1897869110107,16.9408760070801,20.3770160675049,20.9585189819336,GALAXY
